timeStamp,sales,transactions
2013-08-19 00:00:00,3162.11,481
2013-08-20 00:00:00,3088.92,479
2013-08-21 00:00:00,4178.6,604
2013-08-22 00:00:00,4025.12,591
2013-08-23 00:00:00,3664.6,522
2013-08-24 00:00:00,3262.68,441
2013-08-25 00:00:00,2471.57,341
2013-08-26 00:00:00,3264.76,507
2013-08-27 00:00:00,3197.68,489
2013-08-29 00:00:00,3172.53,502
2013-08-30 00:00:00,3762.26,579
2013-08-31 00:00:00,2865.38,418
2013-09-01 00:00:00,1871.67,291
2013-09-02 00:00:00,2049.85,288
2013-09-03 00:00:00,2927.04,462
2013-09-04 00:00:00,2821.89,468
2013-09-05 00:00:00,3257.88,500
2013-09-06 00:00:00,3345.64,507
2013-09-07 00:00:00,2209.59,331
2013-09-08 00:00:00,1811.01,279
2013-09-09 00:00:00,2913.21,454
2013-09-10 00:00:00,3150.91,518
2013-09-11 00:00:00,3268.16,533
2013-09-12 00:00:00,3036.59,510
2013-09-13 00:00:00,3561.9,546
2013-09-14 00:00:00,2396.07,379
2013-09-15 00:00:00,2386.25,340
2013-09-16 00:00:00,2801.74,452
2013-09-17 00:00:00,2755.07,467
2013-09-18 00:00:00,3079.55,485
2013-09-19 00:00:00,3451.28,548
2013-09-20 00:00:00,3708.76,562
2013-09-21 00:00:00,2762.26,402
2013-09-22 00:00:00,2053.28,310
2013-09-23 00:00:00,2738.45,455
2013-09-24 00:00:00,3078.3,497
2013-09-25 00:00:00,3227.24,510
2013-09-26 00:00:00,3183.25,496
2013-09-27 00:00:00,3512.4,523
2013-09-28 00:00:00,2992.12,430
2013-09-29 00:00:00,1953.31,279
2013-09-30 00:00:00,3352.8,504
2013-10-01 00:00:00,3442.13,526
2013-10-02 00:00:00,3351.62,531
2013-10-03 00:00:00,3395.15,539
2013-10-04 00:00:00,4130.06,595
2013-10-05 00:00:00,3001.1,415
2013-10-06 00:00:00,1815.13,263
2013-10-07 00:00:00,3001.32,486
2013-10-08 00:00:00,3001.36,483
2013-10-09 00:00:00,3174.73,510
2013-10-10 00:00:00,3359.93,507
2013-10-11 00:00:00,3622.6,494
2013-10-12 00:00:00,2968.89,404
2013-10-13 00:00:00,1790.15,284
2013-10-14 00:00:00,3320.62,518
2013-10-15 00:00:00,3164.19,499
2013-10-16 00:00:00,3212.98,513
2013-10-17 00:00:00,3696.16,545
2013-10-18 00:00:00,4019.59,589
2013-10-19 00:00:00,3005.53,413
2013-10-20 00:00:00,2260.73,322
2013-10-21 00:00:00,3232.49,508
2013-10-22 00:00:00,3239.5,506
2013-10-23 00:00:00,3679.79,547
2013-10-24 00:00:00,3737.87,543
2013-10-25 00:00:00,3559.12,514
2013-10-26 00:00:00,2987.02,420
2013-10-27 00:00:00,1838.37,265
2013-10-28 00:00:00,3346.27,511
2013-10-29 00:00:00,3448.58,524
2013-10-30 00:00:00,3442.68,512
2013-10-31 00:00:00,3573.07,506
2013-11-01 00:00:00,3891.23,555
2013-11-02 00:00:00,2757.61,384
2013-11-03 00:00:00,1954.21,268
2013-11-04 00:00:00,3219.55,475
2013-11-05 00:00:00,2983.15,461
2013-11-06 00:00:00,3143.32,481
2013-11-07 00:00:00,3630.51,514
2013-11-08 00:00:00,3168.97,459
2013-11-09 00:00:00,2893.7,394
2013-11-10 00:00:00,1951.71,258
2013-11-11 00:00:00,2177.72,333
2013-11-12 00:00:00,2975.42,456
2013-11-13 00:00:00,3238.37,506
2013-11-14 00:00:00,3323.48,495
2013-11-15 00:00:00,3824.79,545
2013-11-16 00:00:00,2855.64,383
2013-11-17 00:00:00,2167.44,321
2013-11-18 00:00:00,2959.22,450
2013-11-19 00:00:00,3157.1,491
2013-11-20 00:00:00,3294,494
2013-11-21 00:00:00,3451.49,485
2013-11-22 00:00:00,3373.78,508
2013-11-23 00:00:00,2875.38,397
2013-11-24 00:00:00,2461.24,345
2013-11-25 00:00:00,3522.06,514
2013-11-26 00:00:00,3206.79,473
2013-11-27 00:00:00,3956.97,538
2013-11-29 00:00:00,2748.79,358
2013-11-30 00:00:00,2821.87,368
2013-12-01 00:00:00,1978.18,275
2013-12-02 00:00:00,3409.4,495
2013-12-03 00:00:00,3291.89,519
2013-12-04 00:00:00,3161.52,491
2013-12-05 00:00:00,3268.47,513
2013-12-06 00:00:00,3359.24,494
2013-12-07 00:00:00,2499.5,322
2013-12-08 00:00:00,2071.38,281
2013-12-09 00:00:00,3315.44,492
2013-12-10 00:00:00,2959.15,448
2013-12-11 00:00:00,3220.33,503
2013-12-12 00:00:00,3542.07,523
2013-12-13 00:00:00,3628.93,536
2013-12-14 00:00:00,3026.43,414
2013-12-15 00:00:00,2127.05,299
2013-12-16 00:00:00,3125.26,477
2013-12-17 00:00:00,3215.42,475
2013-12-18 00:00:00,3315.93,489
2013-12-19 00:00:00,3501.49,535
2013-12-20 00:00:00,3620.2,513
2013-12-21 00:00:00,2813.81,386
2013-12-22 00:00:00,2445.17,352
2013-12-23 00:00:00,3439.29,490
2013-12-24 00:00:00,2471,323
2013-12-26 00:00:00,2628.98,394
2013-12-27 00:00:00,2921.37,428
2013-12-28 00:00:00,2006.63,299
2013-12-29 00:00:00,1692.21,256
2013-12-30 00:00:00,3151.28,471
2013-12-31 00:00:00,2628.58,410
2014-01-01 00:00:00,1206.41,190
2014-01-02 00:00:00,2732.97,420
