timeStamp,sales,transactions
2013-07-30 00:00:00,3773.46,549
2013-07-31 00:00:00,3977.18,586
2013-08-01 00:00:00,3800.03,549
2013-08-02 00:00:00,4092.63,573
2013-08-03 00:00:00,2848.68,387
2013-08-04 00:00:00,2505.23,334
2013-08-05 00:00:00,3553.96,559
2013-08-06 00:00:00,3718.45,513
2013-08-07 00:00:00,3657.16,572
2013-08-08 00:00:00,3798.51,544
2013-08-09 00:00:00,3859.89,546
2013-08-10 00:00:00,2916.86,373
2013-08-11 00:00:00,2523.94,346
2013-08-12 00:00:00,3505.67,534
2013-08-13 00:00:00,3647.42,540
2013-08-14 00:00:00,3626.09,521
2013-08-15 00:00:00,3462.06,537
2013-08-16 00:00:00,3944.45,552
2013-08-17 00:00:00,2552.18,350
2013-08-18 00:00:00,2004.87,279
2013-08-19 00:00:00,3396.56,517
2013-08-20 00:00:00,3602.22,540
2013-08-21 00:00:00,3462.99,534
2013-08-22 00:00:00,3415.48,536
2013-08-23 00:00:00,3807,536
2013-08-24 00:00:00,2824.28,380
2013-08-25 00:00:00,2341.39,336
2013-08-26 00:00:00,3102.23,493
2013-08-27 00:00:00,2702.22,454
2013-08-28 00:00:00,2890.4,474
2013-08-29 00:00:00,3324.85,526
2013-08-30 00:00:00,3459.05,541
2013-08-31 00:00:00,3007.79,414
2013-09-01 00:00:00,2500.38,345
2013-09-02 00:00:00,2027.8,291
2013-09-03 00:00:00,3018.03,492
2013-09-04 00:00:00,3143.62,499
2013-09-05 00:00:00,3526.74,529
2013-09-06 00:00:00,3367.25,499
2013-09-07 00:00:00,2683.96,377
2013-09-08 00:00:00,1818.98,279
2013-09-09 00:00:00,3100.09,519
2013-09-10 00:00:00,2985.88,481
2013-09-11 00:00:00,3046.39,482
2013-09-12 00:00:00,3127.22,499
2013-09-13 00:00:00,3183.16,501
2013-09-14 00:00:00,2379.06,352
2013-09-15 00:00:00,1992.49,270
2013-09-16 00:00:00,2781.04,452
2013-09-17 00:00:00,3181.11,506
2013-09-18 00:00:00,3227.12,523
2013-09-19 00:00:00,2891.03,502
2013-09-20 00:00:00,2803.32,406
2013-09-21 00:00:00,2327.65,342
2013-09-22 00:00:00,1732.1,270
2013-09-23 00:00:00,2743.03,474
2013-09-24 00:00:00,3038.05,472
2013-09-25 00:00:00,3160.91,470
2013-09-26 00:00:00,2902.67,466
2013-09-27 00:00:00,2984.29,454
2013-09-28 00:00:00,2626.21,365
2013-09-29 00:00:00,1735.67,250
2013-09-30 00:00:00,3139.76,515
2013-10-01 00:00:00,3228.15,534
2013-10-02 00:00:00,3366.65,522
2013-10-03 00:00:00,3636.43,530
2013-10-04 00:00:00,3704.1,545
2013-10-05 00:00:00,2218.42,328
2013-10-06 00:00:00,2016.48,280
2013-10-07 00:00:00,3308.68,552
2013-10-08 00:00:00,2880.98,480
2013-10-09 00:00:00,3499.78,538
